participant_id,block_id,trial_index,hazard_rate,noise_sigma,LLR,choice,correct_side,reaction_time_ms,belief_L,subjective_h_snapshot,H,reset_state,prev_observed_belief_L,row_id,split,surrogate_id,generating_model_name,generating_seed,timeout_fallback_count,sample_index
P02,2,40,0.1,0.24,14.186855,1,1,115.00000000000009,14.464625,0.431,0.431,False,12.200424,226,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,1,0.05,0.24,7.320388,1,1,1309.9999999999666,7.320388,0.001,0.001,True,0.0,227,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,2,0.05,0.24,9.881781,1,1,77.00000000000006,11.027113,0.001,0.001,False,7.320388,228,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,3,0.05,0.24,9.708622,1,1,339.0000000000002,10.855781,0.001,0.001,False,11.027113,229,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,4,0.05,0.24,8.255692,1,1,82.00000000000006,9.402842,0.001,0.001,False,10.855781,230,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,5,0.05,0.24,4.782997,1,1,629.0000000000005,5.929968,0.001,0.001,False,9.402842,231,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,6,0.05,0.24,8.301397,1,1,274.00000000000017,9.441108,0.001,0.001,False,5.929968,232,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,7,0.05,0.24,3.622081,1,1,341.0000000000002,4.769061,0.001,0.001,False,9.441108,233,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,8,0.05,0.24,8.656576,1,1,911.0000000000007,9.780091,0.001,0.001,False,4.769061,234,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,9,0.05,0.24,7.994141,1,1,258.00000000000017,9.141186,0.001,0.001,False,9.780091,235,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,10,0.05,0.24,5.590567,1,1,234.00000000000017,6.737468,0.001,0.001,False,9.141186,236,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,11,0.05,0.24,3.232216,1,1,945.0000000000007,4.37607,0.001,0.001,False,6.737468,237,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,12,0.05,0.24,8.559298,1,1,392.0000000000003,9.671649,0.001,0.001,False,4.37607,238,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,13,0.05,0.24,12.527365,1,1,667.0000000000005,13.674392,0.001,0.001,False,9.671649,239,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,14,0.05,0.24,11.657754,1,1,591.0000000000005,12.804956,0.001,0.001,False,13.674392,240,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,15,0.05,0.24,10.79737,1,1,918.0000000000007,11.944567,0.001,0.001,False,12.804956,241,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,16,0.05,0.24,1.185466,1,1,6.0,2.332653,0.001,0.001,False,11.944567,242,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,17,0.05,0.24,6.625665,1,1,1968.999999999894,7.536546,0.001,0.001,False,2.332653,243,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,18,0.05,0.24,6.86975,1,1,183.00000000000014,8.015446,0.001,0.001,False,7.536546,244,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,19,0.05,0.24,4.310758,1,1,976.0000000000008,5.457028,0.001,0.001,False,8.015446,245,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,20,0.05,0.24,7.629487,1,1,302.0000000000002,8.764699,0.001,0.001,False,5.457028,246,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,21,0.05,0.24,12.576009,1,1,444.00000000000034,13.722772,0.001,0.001,False,8.764699,247,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,22,0.05,0.24,6.026166,1,1,413.0000000000003,7.173367,0.001,0.001,False,13.722772,248,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,23,0.05,0.24,-2.645852,1,1,192.00000000000014,-1.500816,0.291,0.291,False,7.173367,249,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,24,0.05,0.24,10.345385,1,1,367.0000000000003,9.661674,0.291,0.291,False,-1.500816,250,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,25,0.05,0.24,13.923533,1,1,598.0000000000005,15.070558,0.291,0.291,False,9.661674,251,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,26,0.05,0.24,5.015357,1,1,108.00000000000009,6.162562,0.281,0.281,False,15.070558,252,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,27,0.05,0.24,4.501161,1,1,42.00000000000003,5.642421,0.281,0.281,False,6.162562,253,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,28,0.05,0.24,9.564834,1,1,190.00000000000014,10.702063,0.281,0.281,False,5.642421,254,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,29,0.05,0.24,6.777808,1,1,163.0000000000001,7.924949,0.281,0.281,False,10.702063,255,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,30,0.05,0.24,9.459146,1,1,320.0000000000002,10.605327,0.281,0.281,False,7.924949,256,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,31,0.05,0.24,-7.868525,-1,0,204.00000000000014,-6.72139,0.281,0.281,False,10.605327,257,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,32,0.05,0.24,10.199569,1,1,271.00000000000017,9.055769,0.281,0.281,False,-6.72139,258,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,33,0.05,0.24,12.131824,1,1,504.00000000000034,13.278698,0.281,0.281,False,9.055769,259,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,34,0.05,0.24,6.71334,1,1,616.0000000000005,7.86054,0.281,0.281,False,13.278698,260,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,35,0.05,0.24,13.557009,1,1,251.00000000000017,14.703122,0.281,0.281,False,7.86054,261,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,36,0.05,0.24,9.419999,1,1,95.00000000000007,10.567203,0.281,0.281,False,14.703122,262,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,37,0.05,0.24,12.881156,1,1,232.00000000000017,14.028288,0.281,0.281,False,10.567203,263,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,38,0.05,0.24,11.761599,1,1,306.0000000000002,12.908801,0.281,0.281,False,14.028288,264,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,39,0.05,0.24,1.527142,1,1,39.00000000000003,2.67434,0.241,0.241,False,12.908801,265,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,3,40,0.05,0.24,10.825466,1,1,168.0000000000001,11.797811,0.241,0.241,False,2.67434,266,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,1,0.3,0.24,-14.304465,-1,0,625.0000000000005,-14.304465,0.001,0.001,True,0.0,267,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,2,0.3,0.24,-8.265654,-1,0,864.0000000000007,-7.938774,0.001,0.001,False,-14.304465,268,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,3,0.3,0.24,-10.078384,-1,0,75.00000000000006,-9.751741,0.001,0.001,False,-7.938774,269,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,4,0.3,0.24,-11.813207,-1,0,300.0000000000002,-11.486366,0.001,0.001,False,-9.751741,270,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,5,0.3,0.24,-11.410444,-1,0,134.00000000000009,-11.083571,0.001,0.001,False,-11.486366,271,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,6,0.3,0.24,-5.831295,-1,0,142.00000000000009,-5.504425,0.001,0.001,False,-11.083571,272,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,7,0.3,0.24,-15.217564,-1,0,149.0000000000001,-14.89338,0.001,0.001,False,-5.504425,273,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,8,0.3,0.24,-8.327514,-1,0,82.00000000000006,-8.000634,0.001,0.001,False,-14.89338,274,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,9,0.3,0.24,-15.625,-1,0,54.00000000000004,-15.298343,0.001,0.001,False,-8.000634,275,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,10,0.3,0.24,-15.625,-1,0,80.00000000000006,-15.29812,0.001,0.001,False,-15.298343,276,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,11,0.3,0.24,-13.227271,-1,0,484.0000000000004,-12.900392,0.001,0.001,False,-15.29812,277,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,12,0.3,0.24,-10.268798,-1,0,225.00000000000017,-9.94192,0.001,0.001,False,-12.900392,278,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,13,0.3,0.24,10.65242,1,1,456.00000000000034,10.979268,0.071,0.071,False,-9.94192,279,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,14,0.3,0.24,12.426453,1,1,62.00000000000005,12.099584,0.071,0.071,False,10.979268,280,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,15,0.3,0.24,10.020247,1,1,518.0000000000003,9.693371,0.071,0.071,False,12.099584,281,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,16,0.3,0.24,14.827992,1,1,154.0000000000001,14.501153,0.071,0.071,False,9.693371,282,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,17,0.3,0.24,5.498198,1,1,71.00000000000004,5.171318,0.051,0.051,False,14.501153,283,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,18,0.3,0.24,-8.12593,-1,0,557.0000000000003,-8.449055,0.171,0.171,False,5.171318,284,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,19,0.3,0.24,8.593747,1,1,474.00000000000034,8.920485,0.201,0.201,False,-8.449055,285,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,20,0.3,0.24,10.84706,1,1,162.0000000000001,10.520269,0.201,0.201,False,8.920485,286,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,21,0.3,0.24,4.36139,1,1,413.0000000000003,4.034528,0.131,0.131,False,10.520269,287,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,22,0.3,0.24,7.468522,1,1,350.0000000000002,7.153201,0.131,0.131,False,4.034528,288,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,23,0.3,0.24,-8.804827,-1,0,429.00000000000034,-9.131187,0.151,0.151,False,7.153201,289,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,24,0.3,0.24,-2.273838,-1,0,11.000000000000004,-1.94703,0.071,0.071,False,-9.131187,290,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,25,0.3,0.24,13.239772,1,1,349.0000000000002,13.484059,0.071,0.071,False,-1.94703,291,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,26,0.3,0.24,-9.608902,-1,0,470.00000000000034,-9.935781,0.071,0.071,False,13.484059,292,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,27,0.3,0.24,-5.82178,-1,0,565.0000000000003,-5.494933,0.071,0.071,False,-9.935781,293,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,28,0.3,0.24,-13.581575,-1,0,225.00000000000017,-13.257416,0.071,0.071,False,-5.494933,294,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,29,0.3,0.24,-10.101998,-1,0,377.0000000000003,-9.775119,0.071,0.071,False,-13.257416,295,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,30,0.3,0.24,7.490093,1,1,1237.9999999999745,7.816935,0.091,0.091,False,-9.775119,296,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,31,0.3,0.24,-1.322319,-1,1,85.00000000000006,-1.64893,0.581,0.581,False,7.816935,297,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,32,0.3,0.24,6.233863,1,1,706.0000000000006,6.454258,0.581,0.581,False,-1.64893,298,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,33,0.3,0.24,6.739776,1,1,413.0000000000003,6.413942,0.581,0.581,False,6.454258,299,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,34,0.3,0.24,14.361592,1,1,375.0000000000003,14.035801,0.581,0.581,False,6.413942,300,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,35,0.3,0.24,9.924287,1,1,630.0000000000005,9.597408,0.581,0.581,False,14.035801,301,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,36,0.3,0.24,9.683776,1,1,467.00000000000034,9.356941,0.581,0.581,False,9.597408,302,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,37,0.3,0.24,5.369967,1,1,467.00000000000034,5.043145,0.581,0.581,False,9.356941,303,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,38,0.3,0.24,8.737786,1,1,538.0000000000003,8.415171,0.581,0.581,False,5.043145,304,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,39,0.3,0.24,12.787129,1,1,443.00000000000034,12.460396,0.581,0.581,False,8.415171,305,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P02,4,40,0.3,0.24,9.278616,1,1,368.0000000000003,8.951739,0.581,0.581,False,12.460396,306,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,1,0.05,0.24,-4.369228,-1,0,3575.999999999717,-4.369228,0.001,0.001,True,0.0,307,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,2,0.05,0.24,-11.858386,-1,0,240.0000000000002,-14.96763,0.001,0.001,False,-4.369228,308,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,3,0.05,0.24,-12.604174,-1,0,187.00000000000014,-16.046441,0.001,0.001,False,-14.96763,309,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,4,0.05,0.24,-6.761088,-1,0,197.00000000000014,-10.203362,0.001,0.001,False,-16.046441,310,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,5,0.05,0.24,-6.696168,-1,0,1161.9999999999827,-10.137289,0.001,0.001,False,-10.203362,311,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,6,0.05,0.24,-10.75467,-1,0,401.0000000000003,-14.195713,0.001,0.001,False,-10.137289,312,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,7,0.05,0.24,-6.443653,-1,0,968.0000000000008,-9.885909,0.001,0.001,False,-14.195713,313,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,8,0.05,0.24,-9.016778,-1,0,157.0000000000001,-12.457467,0.001,0.001,False,-9.885909,314,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,9,0.05,0.24,-4.445983,-1,0,123.0000000000001,-7.888139,0.001,0.001,False,-12.457467,315,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,10,0.05,0.24,-15.582326,-1,0,501.00000000000034,-19.012957,0.001,0.001,False,-7.888139,316,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,11,0.05,0.24,12.933866,1,1,1461.9999999999498,9.491589,0.011,0.011,False,-19.012957,317,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,12,0.05,0.24,-10.498678,-1,0,930.0000000000007,-7.058755,0.041,0.041,False,9.491589,318,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,13,0.05,0.24,-13.399332,-1,0,681.0000000000005,-16.815115,0.041,0.041,False,-7.058755,319,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,14,0.05,0.24,1.138615,-1,1,6.0,-2.303661,0.001,0.001,False,-16.815115,320,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,15,0.05,0.24,7.277424,1,1,871.0000000000007,5.248402,0.011,0.011,False,-2.303661,321,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,16,0.05,0.24,2.594768,1,1,55.00000000000004,5.885103,0.011,0.011,False,5.248402,322,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,17,0.05,0.24,8.842218,1,1,135.00000000000009,12.201241,0.011,0.011,False,5.885103,323,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,18,0.05,0.24,-7.622578,1,0,145.0000000000001,-4.180458,0.001,0.001,False,12.201241,324,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,19,0.05,0.24,-5.142624,-1,0,526.0000000000003,-8.194713,0.001,0.001,False,-4.180458,325,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,20,0.05,0.24,-9.703624,-1,0,503.00000000000034,-13.137316,0.001,0.001,False,-8.194713,326,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,21,0.05,0.24,-13.07453,-1,0,220.00000000000017,-16.516746,0.001,0.001,False,-13.137316,327,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,22,0.05,0.24,-6.187045,-1,0,125.00000000000009,-9.62932,0.001,0.001,False,-16.516746,328,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,23,0.05,0.24,-4.360404,-1,0,231.00000000000017,-7.80063,0.001,0.001,False,-9.62932,329,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,24,0.05,0.24,-4.931539,-1,0,1639.9999999999302,-8.361112,0.001,0.001,False,-7.80063,330,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,25,0.05,0.24,-12.22373,-1,0,326.0000000000002,-15.658733,0.001,0.001,False,-8.361112,331,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,26,0.05,0.24,-10.925936,-1,0,455.00000000000034,-14.368208,0.001,0.001,False,-15.658733,332,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,27,0.05,0.24,-9.550095,-1,0,341.0000000000002,-12.992354,0.001,0.001,False,-14.368208,333,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,28,0.05,0.24,1.400417,-1,0,117.00000000000009,-2.041789,0.011,0.011,False,-12.992354,334,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,29,0.05,0.24,-6.089533,-1,0,858.0000000000007,-7.915146,0.011,0.011,False,-2.041789,335,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,30,0.05,0.24,11.432953,1,1,1430.9999999999532,8.002013,0.011,0.011,False,-7.915146,336,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,31,0.05,0.24,-5.256714,-1,0,597.0000000000005,-1.824836,0.031,0.031,False,8.002013,337,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,32,0.05,0.24,-12.272212,-1,0,256.00000000000017,-13.921201,0.031,0.031,False,-1.824836,338,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,33,0.05,0.24,-4.186203,-1,0,268.00000000000017,-7.628452,0.031,0.031,False,-13.921201,339,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,34,0.05,0.24,-10.443104,-1,0,156.0000000000001,-13.870307,0.031,0.031,False,-7.628452,340,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,35,0.05,0.24,-14.485509,-1,0,124.0000000000001,-17.927757,0.031,0.031,False,-13.870307,341,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,36,0.05,0.24,-4.746216,-1,0,261.00000000000017,-8.188493,0.031,0.031,False,-17.927757,342,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,37,0.05,0.24,-10.598072,-1,0,151.0000000000001,-14.031711,0.031,0.031,False,-8.188493,343,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,38,0.05,0.24,-7.956457,-1,0,144.0000000000001,-11.398709,0.031,0.031,False,-14.031711,344,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,39,0.05,0.24,-3.536125,-1,0,2140.9999999998754,-6.978052,0.031,0.031,False,-11.398709,345,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,1,40,0.05,0.24,-4.866495,-1,0,61.00000000000005,-8.280082,0.031,0.031,False,-6.978052,346,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,1,0.3,0.24,10.546423,1,1,1061.9999999999939,10.546423,0.001,0.001,True,0.0,347,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,2,0.3,0.24,4.185889,1,1,4897.99999999997,4.141884,0.001,0.001,False,10.546423,348,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,3,0.3,0.24,6.565596,1,1,1550.99999999994,6.522967,0.001,0.001,False,4.141884,349,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,4,0.3,0.24,6.321279,1,1,605.0000000000005,6.277401,0.001,0.001,False,6.522967,350,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,5,0.3,0.24,5.785744,1,1,239.00000000000017,5.741902,0.001,0.001,False,6.277401,351,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,6,0.3,0.24,-1.486485,-1,0,7.0,-1.53021,0.761,0.761,False,5.741902,352,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,7,0.3,0.24,13.545778,1,1,208.00000000000017,13.574119,0.761,0.761,False,-1.53021,353,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,8,0.3,0.24,2.785248,-1,1,151.0000000000001,2.741241,0.611,0.611,False,13.574119,354,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,9,0.3,0.24,5.800753,1,1,66.00000000000004,5.76208,0.611,0.611,False,2.741241,355,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,10,0.3,0.24,-8.05797,-1,0,436.00000000000034,-8.101701,0.611,0.611,False,5.76208,356,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,11,0.3,0.24,9.636888,1,1,189.00000000000014,9.680869,0.611,0.611,False,-8.101701,357,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,12,0.3,0.24,-8.289551,-1,0,69.00000000000004,-8.333552,0.611,0.611,False,9.680869,358,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,13,0.3,0.24,-1.573824,-1,0,77.00000000000006,-1.529838,0.451,0.451,False,-8.333552,359,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,14,0.3,0.24,-5.632063,-1,0,412.0000000000003,-5.603726,0.451,0.451,False,-1.529838,360,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,15,0.3,0.24,-11.883773,-1,0,168.0000000000001,-11.840089,0.451,0.451,False,-5.603726,361,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,16,0.3,0.24,5.407289,1,1,817.0000000000006,5.451295,0.451,0.451,False,-11.840089,362,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,17,0.3,0.24,-9.8203,-1,0,450.00000000000034,-9.863931,0.451,0.451,False,5.451295,363,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,18,0.3,0.24,10.189343,1,1,275.00000000000017,10.233345,0.451,0.451,False,-9.863931,364,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,19,0.3,0.24,-6.115493,-1,0,177.00000000000014,-6.159497,0.461,0.461,False,10.233345,365,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,20,0.3,0.24,-4.416879,-1,0,283.00000000000017,-4.373057,0.451,0.451,False,-6.159497,366,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,21,0.3,0.24,-6.272916,-1,0,236.00000000000017,-6.230006,0.451,0.451,False,-4.373057,367,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,22,0.3,0.24,-0.946114,1,0,257.00000000000017,-0.90228,0.341,0.341,False,-6.230006,368,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,23,0.3,0.24,-9.156891,-1,0,521.0000000000003,-9.138285,0.511,0.511,False,-0.90228,369,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,24,0.3,0.24,-8.968294,-1,0,339.0000000000002,-8.924297,0.511,0.511,False,-9.138285,370,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,25,0.3,0.24,-9.862473,-1,0,617.0000000000005,-9.818477,0.511,0.511,False,-8.924297,371,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,26,0.3,0.24,8.606987,1,1,478.00000000000034,8.650989,0.511,0.511,False,-9.818477,372,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,27,0.3,0.24,-6.379015,-1,0,155.0000000000001,-6.423007,0.511,0.511,False,8.650989,373,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,28,0.3,0.24,-9.780321,-1,0,1115.999999999988,-9.736456,0.511,0.511,False,-6.423007,374,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,29,0.3,0.24,-5.458357,-1,0,106.00000000000009,-5.414355,0.511,0.511,False,-9.736456,375,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,30,0.3,0.24,-13.491708,-1,0,165.0000000000001,-13.448091,0.511,0.511,False,-5.414355,376,TRAIN,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,31,0.3,0.24,-3.79513,-1,0,150.0000000000001,-3.751123,0.511,0.511,False,-13.448091,377,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,32,0.3,0.24,10.299103,1,1,605.0000000000005,10.341089,0.511,0.511,False,-3.751123,378,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,33,0.3,0.24,5.95158,1,1,79.00000000000006,5.907576,0.511,0.511,False,10.341089,379,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,34,0.3,0.24,8.375251,1,1,217.00000000000017,8.331482,0.511,0.511,False,5.907576,380,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
P03,2,35,0.3,0.24,-14.873962,-1,0,343.0000000000002,-14.917948,0.511,0.511,False,8.331482,381,TEST,cont_asymptote_s000,cont_asymptote,661058651,0,0
